,time,target_flux,filter,norm_target_flux,target_mag,target_flux_err,target_mag_err,diff_mag,obs_no,color,Anomaly,Anomaly_Score
2228,2022-11-20T08:03:48.000,135109.92,g,1.1847485,12.173282,367.57303,0.0029679756,0.39580196,20221120,tab:green,1,0.0019064270746818046
2229,2022-11-20T08:03:58.000,136694.12,g,1.1986401,12.160625,369.72168,0.002950727,0.38333845,20221120,tab:green,1,8.136518760570866e-05
2230,2022-11-20T08:04:08.000,127491.01,g,1.1179401,12.236301,357.05884,0.0030553725,0.3783801,20221120,tab:green,1,0.002628520335185236
2231,2022-11-20T08:04:18.000,133657.78,g,1.1720151,12.185015,365.59238,0.002984055,0.3906561,20221120,tab:green,1,8.136518760570866e-05
2233,2022-11-20T08:04:38.000,125612.2,g,1.1014652,12.25242,354.41812,0.0030781375,0.38705036,20221120,tab:green,1,0.002726819359027355
2234,2022-11-20T07:54:08.000,143748.77,g,1.2605007,12.105989,379.14215,0.0028774107,0.39474604,20221120,tab:green,1,0.005648737629511624
2235,2022-11-20T08:04:48.000,128899.01,g,1.1302865,12.224376,359.0251,0.0030386394,0.39291087,20221120,tab:green,1,8.136518760570866e-05
2236,2022-11-20T08:04:58.000,137666.11,g,1.2071632,12.152932,371.03384,0.0029402918,0.39193097,20221120,tab:green,1,0.0013296298798528006
2239,2022-11-20T08:05:28.000,130464.914,g,1.1440176,12.211266,361.19928,0.0030203487,0.39487347,20221120,tab:green,1,8.136518760570866e-05
2240,2022-11-20T08:05:38.000,131375.7,g,1.1520041,12.203712,362.45786,0.0030098609,0.38284197,20221120,tab:green,1,8.136518760570866e-05
2241,2022-11-20T08:05:48.000,137840.0,g,1.2086881,12.151562,371.2681,0.0029384363,0.3854429,20221120,tab:green,1,8.136518760570866e-05
2243,2022-11-20T08:06:08.000,131634.64,g,1.1542746,12.201574,362.81488,0.003006899,0.39256185,20221120,tab:green,1,8.136518760570866e-05
2244,2022-11-20T08:06:18.000,140747.9,g,1.2341868,12.128895,375.16382,0.0029079237,0.38465074,20221120,tab:green,1,8.136518760570866e-05
2245,2022-11-20T07:54:18.000,145852.56,g,1.2789484,12.090215,381.9065,0.0028565833,0.38788018,20221120,tab:green,1,0.00253090781666665
2246,2022-11-20T08:06:28.000,135611.62,g,1.1891478,12.169258,368.25482,0.0029624805,0.39104772,20221120,tab:green,1,8.136518760570866e-05
2249,2022-11-20T08:06:58.000,138464.69,g,1.2141658,12.146652,372.10843,0.0029318007,0.38888723,20221120,tab:green,1,8.136518760570866e-05
2250,2022-11-20T08:07:08.000,137944.42,g,1.2096038,12.15074,371.4087,0.002937324,0.39480007,20221120,tab:green,1,8.136518760570866e-05
2251,2022-11-20T08:07:18.000,141752.4,g,1.242995,12.121174,376.5002,0.002897602,0.38722685,20221120,tab:green,1,0.002122543208485539
2252,2022-11-20T08:07:28.000,139157.77,g,1.2202432,12.141232,373.03854,0.0029244905,0.39129356,20221120,tab:green,1,8.136518760570866e-05
2253,2022-11-20T08:07:38.000,133121.89,g,1.1673161,12.189376,364.85873,0.0029900551,0.39832222,20221120,tab:green,1,0.002764670901340416
2254,2022-11-20T08:07:48.000,135340.92,g,1.1867741,12.171427,367.8871,0.0029654417,0.38594663,20221120,tab:green,1,8.136518760570866e-05
2255,2022-11-20T08:07:58.000,130684.91,g,1.1459466,12.209436,361.50366,0.0030178055,0.38904393,20221120,tab:green,1,8.136518760570866e-05
2256,2022-11-20T07:54:28.000,145722.0,g,1.2778035,12.0911875,381.7355,0.002857863,0.39498582,20221120,tab:green,1,0.005030075819535684
2257,2022-11-20T08:08:08.000,130690.016,g,1.1459914,12.2093935,361.51074,0.0030177464,0.40419814,20221120,tab:green,1,8.136518760570866e-05
2258,2022-11-20T08:08:18.000,131941.69,g,1.156967,12.199045,363.2378,0.0030033982,0.39167857,20221120,tab:green,1,8.136518760570866e-05
2259,2022-11-20T08:08:28.000,132603.61,g,1.1627712,12.193612,364.14777,0.002995893,0.38643253,20221120,tab:green,1,8.136518760570866e-05
2262,2022-11-20T08:08:58.000,132691.89,g,1.1635455,12.192889,364.26898,0.0029948961,0.39652303,20221120,tab:green,1,8.136518760570866e-05
2263,2022-11-20T08:09:08.000,130761.516,g,1.1466185,12.2088,361.60962,0.0030169212,0.3909423,20221120,tab:green,1,8.136518760570866e-05
2265,2022-11-20T08:09:28.000,115062.87,g,1.0089605,12.347662,339.20917,0.0032161504,0.39418113,20221120,tab:green,1,0.0024782228717477595
2267,2022-11-20T07:54:38.000,138155.8,g,1.2114571,12.149077,371.69315,0.0029350764,0.3906201,20221120,tab:green,1,8.136518760570866e-05
2268,2022-11-20T08:42:29.000,90424.31,g,0.7929105,12.609287,300.70636,0.0036279503,0.4764048,20221120,tab:green,1,0.01020049610240864
2269,2022-11-20T08:42:39.000,76794.43,g,0.67339313,12.786675,277.11807,0.0039367615,0.47916344,20221120,tab:green,1,0.009764047825419175
2271,2022-11-20T08:42:59.000,96432.1,g,0.8455914,12.539446,310.5352,0.0035131213,0.47545013,20221120,tab:green,1,0.00037060240017516843
2273,2022-11-20T08:43:19.000,84188.91,g,0.7382336,12.686863,290.15326,0.003759902,0.49552822,20221120,tab:green,1,0.006773381829372371
2274,2022-11-20T08:43:29.000,75515.44,g,0.6621779,12.804911,274.80072,0.0039699594,0.48795938,20221120,tab:green,1,0.01190146926285357
2275,2022-11-20T08:43:39.000,96655.195,g,0.84754777,12.536937,310.8942,0.0035090644,0.47600383,20221120,tab:green,1,0.00037060240017516843
2276,2022-11-20T08:43:49.000,87853.71,g,0.77036947,12.6406,296.40128,0.0036806448,0.48620734,20221120,tab:green,1,0.004263232966525865
2277,2022-11-20T08:43:59.000,82617.484,g,0.72445416,12.70732,287.43256,0.003795491,0.4793242,20221120,tab:green,1,0.009302574410751996
2279,2022-11-20T08:44:09.000,93551.13,g,0.82032895,12.572377,305.8613,0.0035668053,0.47757888,20221120,tab:green,1,0.005098116001512998
2280,2022-11-20T08:44:19.000,93008.42,g,0.81557,12.578694,304.97284,0.0035771965,0.50270575,20221120,tab:green,1,0.00534589150931819
2281,2022-11-20T08:44:29.000,69956.75,g,0.61343503,12.887926,264.49338,0.0041246694,0.509881,20221120,tab:green,1,0.012153076036981736
2282,2022-11-20T08:44:39.000,76600.97,g,0.67169666,12.789414,276.7688,0.0039417297,0.4923748,20221120,tab:green,1,0.009764047825419175
2284,2022-11-20T08:44:59.000,74961.91,g,0.65732414,12.812899,273.79172,0.00398459,0.50815356,20221120,tab:green,1,0.01409479489710902
2285,2022-11-20T08:45:09.000,89800.01,g,0.78743607,12.616809,299.6665,0.0036405397,0.49374923,20221120,tab:green,1,0.002189933676727207
2286,2022-11-20T08:45:19.000,95552.77,g,0.83788085,12.549392,309.11612,0.003529249,0.49770606,20221120,tab:green,1,0.00037060240017516843
2287,2022-11-20T08:45:29.000,84672.04,g,0.74247015,12.68065,290.9846,0.0037491596,0.4956027,20221120,tab:green,1,0.006773381829372371
2288,2022-11-20T08:45:39.000,79251.59,g,0.69493943,12.75248,281.5166,0.003875252,0.4928064,20221120,tab:green,1,0.009554904259490404
2290,2022-11-20T08:45:49.000,75165.39,g,0.6591084,12.809956,274.16306,0.003979193,0.5203782,20221120,tab:green,1,0.011733401193148751
2291,2022-11-20T08:45:59.000,79400.375,g,0.6962441,12.750443,281.78073,0.0038716195,0.49993587,20221120,tab:green,1,0.012154779754383727
2292,2022-11-20T08:46:09.000,97545.02,g,0.85535043,12.526987,312.322,0.0034930226,0.5014607,20221120,tab:green,1,0.00020875858463192953
2293,2022-11-20T08:46:19.000,71478.37,g,0.62677777,12.864563,267.3544,0.0040805303,0.50118375,20221120,tab:green,1,0.012153076036981736
2294,2022-11-20T08:46:29.000,85781.88,g,0.7522021,12.666511,292.88544,0.0037248274,0.5140156,20221120,tab:green,1,0.006197552919682658
2295,2022-11-20T08:46:39.000,75757.49,g,0.66430044,12.801436,275.24078,0.003963612,0.516674,20221120,tab:green,1,0.009597133515829248
2296,2022-11-20T08:46:49.000,72422.54,g,0.635057,12.850316,269.11435,0.0040538446,0.51700103,20221120,tab:green,1,0.011731699779611415
2297,2022-11-20T08:46:59.000,80141.79,g,0.7027454,12.740353,283.09326,0.0038536692,0.5062244,20221120,tab:green,1,0.009388102843642665
2298,2022-11-20T08:47:09.000,90021.4,g,0.78937745,12.614136,300.03568,0.0036360603,0.50125206,20221120,tab:green,1,0.002027107803164896
2299,2022-11-20T08:47:19.000,67623.734,g,0.59297734,12.924752,260.04565,0.0041952166,0.5306841,20221120,tab:green,1,0.014716158925577316
2301,2022-11-20T08:47:29.000,81320.914,g,0.7130849,12.724494,285.1682,0.0038256287,0.52260983,20221120,tab:green,1,0.0091359092001983
2302,2022-11-20T08:47:39.000,69893.48,g,0.61288023,12.888908,264.37375,0.0041265357,0.51685905,20221120,tab:green,1,0.012153076036981736
2303,2022-11-20T08:47:49.000,70545.84,g,0.61860067,12.878821,265.60468,0.0041074115,0.51706344,20221120,tab:green,1,0.012153076036981736
2304,2022-11-20T08:47:59.000,71792.12,g,0.62952894,12.859808,267.94052,0.0040716045,0.52351916,20221120,tab:green,1,0.012153076036981736
2305,2022-11-20T08:48:09.000,70833.36,g,0.6211218,12.874406,266.1454,0.0040990673,0.5174916,20221120,tab:green,1,0.012153076036981736
2306,2022-11-20T08:48:19.000,84864.52,g,0.74415797,12.6781845,291.31516,0.0037449053,0.52325004,20221120,tab:green,1,0.006608081853335501
2307,2022-11-20T08:48:29.000,79472.32,g,0.6968749,12.74946,281.90836,0.0038698667,0.5091264,20221120,tab:green,1,0.009388102843642665
2308,2022-11-20T08:48:39.000,80717.08,g,0.70778996,12.732587,284.1075,0.0038399117,0.5239686,20221120,tab:green,1,0.0091359092001983
2309,2022-11-20T08:48:49.000,69582.234,g,0.610151,12.893754,263.78445,0.0041357544,0.51164705,20221120,tab:green,1,0.012153076036981736
2310,2022-11-20T08:48:59.000,82252.57,g,0.72125435,12.712127,286.7971,0.003803901,0.51933897,20221120,tab:green,1,0.01232193151468819
2312,2022-11-20T08:49:09.000,73452.03,g,0.6440844,12.8349905,271.02036,0.004025335,0.5223007,20221120,tab:green,1,0.011731699779611415
2313,2022-11-20T08:49:19.000,65586.35,g,0.575112,12.957966,256.09833,0.0042598783,0.5106316,20221120,tab:green,1,0.01257502287513057
2314,2022-11-20T08:49:29.000,49279.02,g,0.4321167,13.268345,221.98878,0.004914427,0.51450557,20221120,tab:green,1,0.01257502287513057
2315,2022-11-20T08:49:39.000,62626.105,g,0.5491543,13.008112,250.25208,0.0043593952,0.52007663,20221120,tab:green,1,0.01257502287513057
2316,2022-11-20T08:49:49.000,80288.26,g,0.70402974,12.73837,283.35184,0.0038501525,0.5399616,20221120,tab:green,1,0.009388102843642665
2317,2022-11-20T08:49:59.000,71012.62,g,0.6226937,12.871661,266.48193,0.00409389,0.5381633,20221120,tab:green,1,0.012153076036981736
2318,2022-11-20T08:50:09.000,66282.19,g,0.5812136,12.946508,257.45328,0.004237459,0.526229,20221120,tab:green,1,0.01257502287513057
2319,2022-11-20T08:50:19.000,88320.66,g,0.774464,12.634845,297.1879,0.0036709022,0.5263644,20221120,tab:green,1,0.004099287945384555
2320,2022-11-20T08:50:29.000,82338.625,g,0.7220089,12.710991,286.94708,0.0038019128,0.5433231,20221120,tab:green,1,0.0091359092001983
2321,2022-11-20T08:50:39.000,89886.91,g,0.7881981,12.615759,299.81146,0.0036387795,0.54181224,20221120,tab:green,1,0.002027107803164896
2323,2022-11-20T08:50:49.000,75144.445,g,0.6589248,12.810258,274.12488,0.003979747,0.5295604,20221120,tab:green,1,0.009597133515829248
2324,2022-11-20T08:50:59.000,73189.266,g,0.64178026,12.8388815,270.53516,0.0040325546,0.55093265,20221120,tab:green,1,0.011731699779611415
2325,2022-11-20T08:51:09.000,59049.42,g,0.51779115,13.07196,243.00087,0.004489481,0.5421804,20221120,tab:green,1,0.01257502287513057
2326,2022-11-20T08:51:19.000,56246.074,g,0.4932092,13.124769,237.16255,0.0046,0.5261987,20221120,tab:green,1,0.01257502287513057
2327,2022-11-20T08:51:29.000,68233.336,g,0.5983228,12.915009,261.21512,0.004176434,0.5488202,20221120,tab:green,1,0.012363978085194793
2328,2022-11-20T08:51:39.000,77105.32,g,0.6761192,12.7822895,277.67844,0.003928817,0.55778503,20221120,tab:green,1,0.010376443810105329
2329,2022-11-20T08:51:49.000,82939.414,g,0.7272771,12.703097,287.99203,0.0037881178,0.54112977,20221120,tab:green,1,0.0091359092001983
2330,2022-11-20T08:51:59.000,79274.14,g,0.69513714,12.7521715,281.55664,0.003874701,0.53654623,20221120,tab:green,1,0.009388102843642665
2331,2022-11-20T08:52:09.000,69892.13,g,0.6128684,12.888929,264.37122,0.0041265753,0.533445,20221120,tab:green,1,0.012153076036981736
2332,2022-11-20T08:52:19.000,65499.71,g,0.57435226,12.959401,255.92911,0.004262695,0.5474997,20221120,tab:green,1,0.01257502287513057
2333,2022-11-20T08:28:19.000,111689.61,g,0.97938114,12.379968,334.19995,0.0032643564,0.43202043,20221120,tab:green,1,0.0027697447280060072
2334,2022-11-20T08:52:29.000,65664.54,g,0.57579756,12.956673,256.25092,0.004257342,0.53796136,20221120,tab:green,1,0.01257502287513057
2335,2022-11-20T08:52:39.000,67320.41,g,0.59031755,12.929633,259.46176,0.004204657,0.53207403,20221120,tab:green,1,0.01257502287513057
2336,2022-11-20T08:52:49.000,68116.54,g,0.5972986,12.916868,260.99146,0.004180013,0.55201155,20221120,tab:green,1,0.01315026526275137
2337,2022-11-20T08:52:59.000,77548.91,g,0.68000895,12.776061,278.47604,0.003917564,0.5412685,20221120,tab:green,1,0.011763508506065057
2338,2022-11-20T08:53:09.000,69628.914,g,0.6105603,12.893026,263.8729,0.004134368,0.54723173,20221120,tab:green,1,0.01340823086521803
2339,2022-11-20T08:53:19.000,70118.695,g,0.6148551,12.885415,264.79935,0.0041199033,0.5336361,20221120,tab:green,1,0.013196622528823976
2340,2022-11-20T08:53:29.000,80606.01,g,0.706816,12.734081,283.912,0.0038425562,0.54847175,20221120,tab:green,1,0.0091359092001983
2341,2022-11-20T08:53:39.000,60626.4,g,0.5316193,13.043345,246.22429,0.004430707,0.5410527,20221120,tab:green,1,0.01257502287513057
2342,2022-11-20T08:53:49.000,83503.48,g,0.7322233,12.695739,288.9697,0.0037753016,0.5364345,20221120,tab:green,1,0.0091359092001983
2343,2022-11-20T08:53:59.000,72549.87,g,0.63617355,12.848409,269.35083,0.0040502856,0.5514767,20221120,tab:green,1,0.015260390500011378
2344,2022-11-20T08:28:29.000,107346.57,g,0.941298,12.42303,327.63788,0.0033297364,0.4470324,20221120,tab:green,1,0.002400999135332371
2345,2022-11-20T08:54:09.000,61200.695,g,0.5366552,13.033109,247.38774,0.0044098697,0.5317298,20221120,tab:green,1,0.01257502287513057
2346,2022-11-20T08:54:19.000,66006.305,g,0.5787945,12.951036,256.91693,0.0042463057,0.5621767,20221120,tab:green,1,0.013361842223840792
2347,2022-11-20T08:54:29.000,72274.54,g,0.6337592,12.852537,268.83923,0.0040579927,0.5348815,20221120,tab:green,1,0.011731699779611415
2348,2022-11-20T08:54:39.000,81316.15,g,0.71304303,12.724558,285.15985,0.003825741,0.54349273,20221120,tab:green,1,0.0091359092001983
2349,2022-11-20T08:54:49.000,85795.016,g,0.75231725,12.666345,292.90787,0.0037245424,0.5466208,20221120,tab:green,1,0.0072333103005617905
2350,2022-11-20T08:54:59.000,78769.695,g,0.69071376,12.759102,280.6594,0.003887088,0.55204,20221120,tab:green,1,0.010166886045570311
2351,2022-11-20T08:55:09.000,68675.2,g,0.60219747,12.908,262.05954,0.0041629765,0.5441302,20221120,tab:green,1,0.012363978085194793
2352,2022-11-20T08:55:19.000,68361.74,g,0.59944874,12.912968,261.4608,0.00417251,0.5378246,20221120,tab:green,1,0.012363978085194793
2353,2022-11-20T08:55:29.000,69474.37,g,0.6092052,12.895438,263.57993,0.0041389638,0.53999317,20221120,tab:green,1,0.012153076036981736
2354,2022-11-20T08:55:39.000,74888.46,g,0.6566801,12.813963,273.65756,0.0039865435,0.5457039,20221120,tab:green,1,0.011731699779611415
2356,2022-11-20T08:55:49.000,78910.85,g,0.6919516,12.757158,280.91077,0.0038836098,0.55084467,20221120,tab:green,1,0.009388102843642665
2371,2022-11-20T08:30:49.000,126240.15,g,1.1069716,12.247006,355.3029,0.0030704723,0.4312684,20221120,tab:green,1,0.0019101128693082003
2380,2022-11-20T08:32:19.000,110634.24,g,0.97012687,12.390276,332.61728,0.003279889,0.44637048,20221120,tab:green,1,0.0013966101459434999
2382,2022-11-20T08:32:29.000,106569.51,g,0.9344841,12.430918,326.44986,0.0033418539,0.43239418,20221120,tab:green,1,0.0026204106768739632
2383,2022-11-20T08:32:39.000,88030.414,g,0.77191895,12.638418,296.6992,0.0036769488,0.44595742,20221120,tab:green,1,0.004263232966525865
2390,2022-11-20T08:33:49.000,100990.945,g,0.88556695,12.489294,317.79074,0.0034329125,0.43941987,20221120,tab:green,1,0.0013966101459434999
2393,2022-11-20T08:34:09.000,102257.49,g,0.896673,12.475762,319.77725,0.0034115864,0.43345752,20221120,tab:green,1,0.0020078894066031805
2399,2022-11-20T08:35:09.000,98593.305,g,0.8645426,12.515382,313.9957,0.0034744034,0.45350978,20221120,tab:green,1,0.00037060240017516843
2400,2022-11-20T08:35:19.000,91136.86,g,0.79915863,12.600765,301.88882,0.0036137402,0.45175818,20221120,tab:green,1,0.002189933676727207
2401,2022-11-20T08:35:29.000,110592.45,g,0.9697604,12.390686,332.55444,0.0032805088,0.45539045,20221120,tab:green,1,0.0010292688539382255
2407,2022-11-20T08:36:19.000,107812.41,g,0.94538283,12.418328,328.348,0.003322535,0.44856885,20221120,tab:green,1,0.001186510642777694
2410,2022-11-20T08:36:49.000,107064.59,g,0.9388254,12.425885,327.20728,0.0033341183,0.44978726,20221120,tab:green,1,0.0013966101459434999
2413,2022-11-20T08:37:19.000,113401.37,g,0.99439114,12.363454,336.7512,0.0032396254,0.45794484,20221120,tab:green,1,0.0011215667169148236
2416,2022-11-20T08:37:39.000,106662.21,g,0.935297,12.429974,326.5918,0.0033404015,0.46613947,20221120,tab:green,1,0.001803991776453906
2423,2022-11-20T08:38:49.000,111951.84,g,0.98168063,12.377421,334.59207,0.0032605308,0.4665796,20221120,tab:green,1,0.002001256162706966
2425,2022-11-20T08:26:59.000,110081.16,g,0.96527696,12.395718,331.78482,0.0032881184,0.4306035,20221120,tab:green,1,0.001381290136629132
2431,2022-11-20T08:39:59.000,98630.78,g,0.8648712,12.514969,314.0554,0.0034737433,0.46095797,20221120,tab:green,1,0.00037060240017516843
2433,2022-11-20T08:40:19.000,98000.86,g,0.8593475,12.521925,313.0509,0.0034848894,0.47704202,20221120,tab:green,1,0.0038763123544620637
2434,2022-11-20T08:40:29.000,98123.03,g,0.86041886,12.520573,313.24597,0.0034827192,0.49781886,20221120,tab:green,1,0.0030564991456464297
2437,2022-11-20T08:40:49.000,96307.53,g,0.8444992,12.54085,310.33456,0.0035153925,0.44957078,20221120,tab:green,1,0.00037060240017516843
2438,2022-11-20T08:40:59.000,93854.72,g,0.82299095,12.56886,306.35718,0.003561032,0.48556966,20221120,tab:green,1,0.002189933676727207
2440,2022-11-20T08:41:19.000,88702.65,g,0.7778137,12.630158,297.8299,0.0036629892,0.4882052,20221120,tab:green,1,0.004263232966525865
2443,2022-11-20T08:41:49.000,98619.2,g,0.8647697,12.515097,314.03696,0.003473947,0.4846791,20221120,tab:green,1,0.00037060240017516843
2447,2022-11-20T08:27:19.000,115027.44,g,1.0086498,12.347997,339.15695,0.0032166457,0.42355523,20221120,tab:green,1,0.0028870691016995575
2455,2022-11-21T02:49:38.000,100504.4,g,0.8106791,12.494537,317.0243,0.0034412118,0.84064484,20221121,tab:blue,1,0.0006977929397009586
2465,2022-11-21T02:51:08.000,100366.65,g,0.8095679,12.496026,316.80695,0.0034435727,0.83022374,20221121,tab:blue,1,0.0005097856775848619
2466,2022-11-21T02:51:18.000,101369.6,g,0.8176579,12.48523,318.38593,0.0034264948,0.8313968,20221121,tab:blue,1,0.0005097856775848064
2468,2022-11-21T02:51:38.000,99829.4,g,0.8052345,12.501854,315.95792,0.003452826,0.8317973,20221121,tab:blue,1,0.003401769639881036
2469,2022-11-21T02:33:38.000,99723.32,g,0.8043788,12.503008,315.78998,0.0034546622,0.8419714,20221121,tab:blue,1,0.0006977929397009586
2482,2022-11-21T02:53:38.000,102349.01,g,0.8255579,12.474791,319.92032,0.003410061,0.8283046,20221121,tab:blue,1,0.0011192630702868689
2483,2022-11-21T02:53:48.000,102969.945,g,0.83056647,12.468224,320.8893,0.0033997635,0.8201144,20221121,tab:blue,1,0.0013226972656049663
2486,2022-11-21T02:54:18.000,101498.54,g,0.8186979,12.4838505,318.58835,0.0034243176,0.8197512,20221121,tab:blue,1,0.0005097856775848064
2489,2022-11-21T02:54:48.000,102726.61,g,0.8286036,12.470793,320.50992,0.0034037877,0.81742334,20221121,tab:blue,1,0.0003259146849946548
2506,2022-11-21T02:57:18.000,103196.46,g,0.8323935,12.465838,321.24207,0.0033960303,0.81246316,20221121,tab:blue,1,0.0015262691482890722
2510,2022-11-21T02:57:58.000,101545.49,g,0.81907666,12.483349,318.66202,0.003423526,0.8273686,20221121,tab:blue,1,0.0007128073693082326
2513,2022-11-21T02:34:18.000,101616.234,g,0.81964725,12.482593,318.773,0.003422334,0.8436754,20221121,tab:blue,1,0.0025257542264083277
2529,2022-11-21T03:00:48.000,106664.086,g,0.8603638,12.429955,326.5947,0.003340372,0.7856588,20221121,tab:blue,1,0.0011192630702868689
2533,2022-11-21T03:01:28.000,106043.664,g,0.8553594,12.436288,325.64346,0.0033501294,0.79531,20221121,tab:blue,1,0.0008522431509587758
2537,2022-11-21T02:34:48.000,101346.445,g,0.81747115,12.485478,318.34958,0.0034268862,0.83711946,20221121,tab:blue,1,0.0020192958062169586
2541,2022-11-21T02:35:18.000,100842.96,g,0.8134099,12.490886,317.5578,0.0034354303,0.8459189,20221121,tab:blue,1,0.0006977929397009586
2544,2022-11-21T02:35:48.000,100208.45,g,0.8082919,12.497739,316.5572,0.0034462896,0.8526344,20221121,tab:blue,1,0.0006977929397009586
2545,2022-11-21T02:35:58.000,100916.836,g,0.8140058,12.490091,317.6741,0.0034341728,0.8309357,20221121,tab:blue,1,0.0005097856775848064
2551,2022-11-21T02:36:48.000,102696.32,g,0.82835937,12.471113,320.46268,0.0034042897,0.84212536,20221121,tab:blue,1,0.0031393277049327484
2553,2022-11-21T02:37:08.000,102275.21,g,0.8249626,12.4755745,319.80496,0.003411291,0.8374852,20221121,tab:blue,1,0.0021465735609705883
2559,2022-11-21T02:38:08.000,102696.57,g,0.82836133,12.47111,320.46304,0.0034042855,0.8299694,20221121,tab:blue,1,0.0003069013011016142
2568,2022-11-21T02:39:28.000,102803.02,g,0.82922,12.469985,320.6291,0.0034025225,0.8300706,20221121,tab:blue,1,0.0013226972656049663
2570,2022-11-21T02:39:48.000,92133.91,g,0.7431618,12.588951,303.53568,0.0035941335,0.82267964,20221121,tab:blue,1,0.0029584620373767634
2573,2022-11-21T02:40:08.000,100503.06,g,0.8106683,12.494552,317.0222,0.0034412348,0.84224933,20221121,tab:blue,1,0.0006977929397009586
2575,2022-11-21T02:40:28.000,102235.7,g,0.82464397,12.475993,319.7432,0.0034119498,0.8228373,20221121,tab:blue,1,0.0005097856775848064
2598,2022-11-21T02:43:58.000,101941.53,g,0.82227117,12.479122,319.28284,0.0034168693,0.8252744,20221121,tab:blue,1,0.0015262691482890722
2600,2022-11-21T02:44:18.000,103646.016,g,0.8360197,12.461119,321.941,0.0033886572,0.8337613,20221121,tab:blue,1,0.0013242590397588017
2602,2022-11-21T02:44:38.000,101879.18,g,0.8217682,12.479786,319.18518,0.0034179147,0.83134353,20221121,tab:blue,1,0.0003069013011016142
2603,2022-11-21T02:44:48.000,100774.59,g,0.8128585,12.491622,317.45013,0.0034365954,0.8436888,20221121,tab:blue,1,0.0006977929397009586
2609,2022-11-21T02:45:38.000,100593.4,g,0.81139696,12.493576,317.1646,0.0034396893,0.8273625,20221121,tab:blue,1,0.0003069013011016142
2611,2022-11-21T02:45:58.000,100880.234,g,0.81371063,12.490485,317.6165,0.0034347957,0.84201914,20221121,tab:blue,1,0.0006977929397009586
2617,2022-11-21T02:46:48.000,99130.09,g,0.7995938,12.509486,314.84933,0.0034649835,0.8231652,20221121,tab:blue,1,0.0009159664692089953
2620,2022-11-21T02:47:18.000,101625.44,g,0.81972146,12.482494,318.78745,0.003422179,0.8295969,20221121,tab:blue,1,0.0012248549972035394
2622,2022-11-21T02:47:38.000,100220.09,g,0.80838585,12.497613,316.5756,0.0034460893,0.8358213,20221121,tab:blue,1,0.0001041541469845586
2623,2022-11-21T02:47:48.000,101015.52,g,0.8148019,12.48903,317.8294,0.0034324948,0.8333197,20221121,tab:blue,1,0.0003069013011016142
2636,2022-11-21T03:22:48.000,123449.36,g,0.99575555,12.271277,351.3536,0.003104985,0.63910484,20221121,tab:blue,1,0.0017362261955656821
2642,2022-11-21T03:23:38.000,122584.99,g,0.9887835,12.278907,350.1214,0.003115913,0.6464519,20221121,tab:blue,1,0.00031308616558811675
2644,2022-11-21T03:23:58.000,124587.86,g,1.0049387,12.261311,352.97006,0.0030907658,0.6264118,20221121,tab:blue,1,0.00031308616558811675
2658,2022-11-21T03:26:08.000,123427.78,g,0.9955815,12.271468,351.3229,0.0031052565,0.6265407,20221121,tab:blue,1,0.003203173741376464
2673,2022-11-21T03:28:18.000,122844.77,g,0.9908789,12.276608,350.4922,0.0031126165,0.6209738,20221121,tab:blue,1,0.0007190006086491008
2674,2022-11-21T03:28:28.000,122533.734,g,0.98837,12.279361,350.0482,0.0031165644,0.6133545,20221121,tab:blue,1,6.647537952431115e-05
2690,2022-11-21T03:30:58.000,125077.68,g,1.0088898,12.2570505,353.66324,0.0030847078,0.60686433,20221121,tab:blue,1,0.0005159747280819582
2724,2022-11-21T03:08:48.000,113444.4,g,0.91505444,12.363043,336.81506,0.003239011,0.73951924,20221121,tab:blue,1,0.0010477214086169195
2731,2022-11-21T03:09:48.000,116431.07,g,0.9391453,12.334827,341.21997,0.0031971978,0.72857106,20221121,tab:blue,1,0.001235946726001913
2734,2022-11-21T03:10:18.000,114870.945,g,0.9265611,12.349475,338.92615,0.003218836,0.73103184,20221121,tab:blue,1,0.00032153775926829775
2736,2022-11-21T03:10:38.000,114903.06,g,0.9268202,12.349171,338.97354,0.003218386,0.7286237,20221121,tab:blue,1,0.0002204437368010792
2741,2022-11-21T03:05:18.000,111271.74,g,0.8975296,12.384038,333.5742,0.00327048,0.75754875,20221121,tab:blue,1,0.0007128073693082326
2756,2022-11-21T03:13:38.000,118316.12,g,0.9543503,12.31739,343.9711,0.0031716262,0.69052935,20221121,tab:blue,1,0.0029945910378051943
2757,2022-11-21T03:13:48.000,119317.164,g,0.9624248,12.308243,345.42316,0.0031582934,0.68942326,20221121,tab:blue,1,0.0007001386442408997
2759,2022-11-21T03:14:08.000,119090.28,g,0.9605948,12.310309,345.0946,0.0031613004,0.69638014,20221121,tab:blue,1,0.0004747431512669986
2761,2022-11-21T03:14:28.000,119976.35,g,0.9677419,12.302261,346.37604,0.0031496054,0.69357866,20221121,tab:blue,1,0.002791595437779404
2766,2022-11-21T03:15:08.000,118952.484,g,0.9594833,12.311566,344.8949,0.003163131,0.6870597,20221121,tab:blue,1,0.003199294483692716
2769,2022-11-21T03:15:38.000,118094.99,g,0.9525667,12.319421,343.64954,0.0031745941,0.67895424,20221121,tab:blue,1,0.0008781855918850723
